prop_id,Label
162153,Renters
166263,Renters
411642,Homeowner
411640,Homeowner
177642,Homeowner
177640,Homeowner
177636,Homeowner
177638,Homeowner
175123,Renters
332788,Homeowner
159188,Homeowner
140855,Homeowner
356297,Homeowner
158234,Homeowner
179059,Homeowner
142713,Homeowner
163318,Homeowner
388867,Homeowner
180086,Homeowner
132238,Homeowner
434525,Homeowner
144056,Homeowner
137584,Homeowner
145196,Homeowner
162717,Homeowner
163767,Homeowner
147654,Homeowner
145737,Homeowner
157327,Homeowner
162260,Homeowner
137313,Homeowner
143767,Homeowner
141785,Homeowner
142593,Homeowner
147113,Homeowner
144055,Homeowner
144385,Homeowner
150583,Homeowner
147469,Homeowner
168233,Homeowner
147271,Homeowner
147093,Homeowner
138800,Homeowner
147107,Homeowner
132173,Homeowner
146300,Homeowner
154163,Homeowner
141351,Homeowner
143104,Homeowner
140645,Homeowner
145479,Homeowner
155618,Homeowner
148865,Homeowner
139554,Homeowner
146894,Homeowner
146225,Homeowner
138657,Homeowner
411004,Homeowner
137146,Homeowner
146319,Homeowner
146061,Homeowner
168291,Homeowner
164352,Homeowner
146899,Homeowner
146316,Homeowner
142681,Homeowner
141777,Homeowner
145969,Homeowner
146717,Homeowner
164679,Homeowner
130682,Homeowner
162579,Homeowner
134327,Homeowner
148289,Homeowner
156225,Homeowner
136880,Homeowner
146136,Homeowner
137958,Homeowner
141683,Homeowner
145787,Homeowner
151413,Homeowner
165137,Homeowner
155948,Homeowner
146365,Homeowner
148399,Homeowner
148960,Homeowner
139928,Homeowner
382677,Homeowner
437850,Homeowner
135027,Homeowner
146169,Homeowner
147636,Homeowner
154684,Homeowner
146762,Homeowner
141117,Homeowner
156198,Homeowner
135292,Homeowner
169665,Homeowner
159426,Homeowner
139783,Homeowner
169251,Homeowner
156763,Homeowner
149952,Homeowner
147023,Homeowner
156933,Homeowner
143736,Homeowner
141231,Homeowner
142788,Homeowner
144176,Homeowner
146063,Homeowner
158431,Homeowner
142425,Homeowner
136036,Homeowner
154337,Homeowner
144866,Homeowner
152089,Homeowner
164609,Renters
360964,Homeowner
143476,Homeowner
162162,Homeowner
159245,Homeowner
162157,Homeowner
362350,Renters
174792,Homeowner
305994,Homeowner
391112,Homeowner
140613,Homeowner
173361,Homeowner
453364,Homeowner
156209,Homeowner
362967,Homeowner
159981,Homeowner
150673,Homeowner
327356,Homeowner
142227,Homeowner
280538,Homeowner
402478,Homeowner
157924,Homeowner
167185,Homeowner
178911,Homeowner
150921,Homeowner
153491,Homeowner
140653,Homeowner
143638,Homeowner
151784,Homeowner
184063,Homeowner
143606,Homeowner
347649,Homeowner
165658,Homeowner
163283,Homeowner
152615,Homeowner
169312,Homeowner
160357,Homeowner
165253,Homeowner
170952,Homeowner
159972,Homeowner
150689,Homeowner
164297,Homeowner
150407,Homeowner
146142,Homeowner
160945,Homeowner
135731,Homeowner
144344,Homeowner
142999,Homeowner
150837,Homeowner
141350,Homeowner
145908,Homeowner
153963,Homeowner
143666,Homeowner
131692,Homeowner
167510,Homeowner
157969,Homeowner
158283,Homeowner
135896,Homeowner
148821,Homeowner
156240,Homeowner
165970,Homeowner
158642,Homeowner
148897,Homeowner
164200,Homeowner
165118,Homeowner
141914,Homeowner
165069,Homeowner
160980,Homeowner
156081,Homeowner
161066,Homeowner
146402,Homeowner
146582,Homeowner
129721,Homeowner
141584,Homeowner
160770,Homeowner
160870,Homeowner
157428,Homeowner
144540,Homeowner
164725,Homeowner
160539,Homeowner
162924,Homeowner
141094,Homeowner
155552,Homeowner
137219,Homeowner
143873,Homeowner
138418,Homeowner
157284,Homeowner
139492,Homeowner
160777,Homeowner
164584,Homeowner
134794,Homeowner
139389,Homeowner
143293,Homeowner
165797,Homeowner
159495,Homeowner
158399,Homeowner
179579,Homeowner
172684,Homeowner
165811,Homeowner
154187,Homeowner
134491,Homeowner
160681,Homeowner
136448,Homeowner
159378,Homeowner
141093,Homeowner
166646,Homeowner
322292,Homeowner
152111,Homeowner
150011,Homeowner
147022,Homeowner
170075,Homeowner
162369,Homeowner
153502,Homeowner
165097,Homeowner
139566,Homeowner
137998,Homeowner
161129,Renters
164597,Homeowner
164226,Homeowner
143186,Homeowner
140231,Homeowner
164738,Homeowner
156049,Renters
163570,Renters
146949,Homeowner
153762,Homeowner
145429,Homeowner
167930,Homeowner
155173,Homeowner
150072,Renters
363368,Renters
155824,Homeowner
164702,Renters
149041,Homeowner
165597,Renters
168209,Homeowner
167833,Homeowner
155080,Homeowner
143545,Homeowner
173434,Homeowner
431323,Homeowner
167081,Homeowner
327046,Homeowner
178785,Homeowner
158251,Homeowner
434799,Homeowner
172577,Homeowner
441452,Homeowner
402493,Homeowner
175379,Homeowner
351990,Homeowner
413746,Homeowner
410984,Homeowner
419686,Homeowner
351989,Homeowner
158355,Homeowner
169029,Homeowner
450010,Homeowner
373893,Homeowner
158737,Homeowner
159333,Homeowner
412489,Homeowner
351977,Homeowner
445842,Homeowner
351985,Homeowner
332074,Homeowner
351988,Homeowner
143843,Homeowner
351980,Homeowner
440942,Homeowner
152303,Homeowner
163603,Homeowner
449507,Homeowner
443160,Homeowner
171128,Homeowner
155752,Homeowner
144861,Homeowner
178075,Homeowner
162355,Homeowner
173230,Homeowner
144730,Homeowner
132824,Homeowner
170640,Homeowner
172907,Homeowner
355163,Homeowner
446592,Homeowner
417330,Homeowner
442370,Homeowner
420445,Homeowner
182474,Homeowner
433799,Homeowner
141871,Homeowner
373664,Homeowner
136987,Homeowner
155539,Homeowner
362361,Homeowner
171985,Homeowner
373891,Homeowner
136562,Homeowner
143356,Homeowner
444036,Homeowner
179529,Homeowner
162626,Homeowner
447554,Homeowner
156685,Homeowner
153097,Homeowner
158151,Homeowner
156624,Homeowner
373663,Homeowner
156128,Homeowner
396401,Homeowner
162880,Homeowner
279162,Homeowner
160277,Homeowner
159939,Homeowner
281048,Homeowner
160856,Homeowner
166061,Homeowner
165922,Homeowner
149377,Homeowner
394035,Homeowner
396400,Homeowner
392411,Homeowner
165303,Homeowner
441773,Homeowner
371615,Homeowner
392422,Homeowner
392423,Homeowner
452874,Homeowner
394036,Homeowner
392415,Homeowner
438926,Homeowner
154906,Homeowner
430657,Homeowner
446325,Homeowner
139996,Homeowner
398335,Homeowner
155224,Homeowner
168255,Renters
162826,Homeowner
155804,Homeowner
150133,Homeowner
396398,Homeowner
388890,Homeowner
177695,Homeowner
150394,Homeowner
325790,Homeowner
151773,Homeowner
152188,Homeowner
177710,Homeowner
355046,Renters
361383,Renters
166686,Renters
148102,Renters
143425,Renters
166764,Renters
441708,Renters
143687,Renters
165775,Homeowner
358975,Homeowner
150745,Renters
162421,Renters
329946,Homeowner
165777,Homeowner
168399,Renters
165771,Homeowner
166634,Renters
165770,Homeowner
158940,Homeowner
446229,Homeowner
164247,Homeowner
158340,Renters
443227,Homeowner
151521,Renters
165697,Renters
363189,Homeowner
178350,Homeowner
165776,Homeowner
331698,Homeowner
158034,Renters
155613,Renters
150687,Renters
333077,Homeowner
170826,Homeowner
361285,Homeowner
417367,Homeowner
343426,Homeowner
154052,Renters
160046,Homeowner
325665,Homeowner
359568,Homeowner
362258,Renters
158497,Homeowner
446327,Renters
156929,Homeowner
393931,Homeowner
417368,Homeowner
162700,Renters
156343,Homeowner
330128,Renters
443467,Homeowner
431365,Renters
168313,Homeowner
324357,Homeowner
356328,Renters
157480,Renters
400325,Homeowner
359832,Homeowner
163430,Homeowner
392549,Renters
150990,Renters
440292,Homeowner
163414,Homeowner
308322,Renters
167374,Homeowner
138206,Renters
324319,Renters
155714,Homeowner
156525,Renters
448881,Renters
175574,Renters
143047,Homeowner
163224,Renters
164660,Homeowner
325777,Renters
279908,Renters
156212,Renters
164180,Renters
170892,Renters
449011,Homeowner
167032,Homeowner
174021,Homeowner
153505,Homeowner
375576,Homeowner
418259,Renters
167034,Homeowner
174573,Renters
419378,Homeowner
323141,Renters
163708,Homeowner
178791,Homeowner
141908,Homeowner
160711,Homeowner
431118,Homeowner
159060,Homeowner
163158,Homeowner
332212,Homeowner
167153,Renters
150470,Homeowner
272481,Homeowner
170438,Homeowner
161099,Renters
363188,Homeowner
175573,Homeowner
137636,Homeowner
158121,Renters
163737,Renters
141047,Homeowner
169589,Renters
403733,Renters
140898,Homeowner
171514,Renters
434844,Renters
141487,Homeowner
140956,Renters
167952,Homeowner
155731,Homeowner
162818,Homeowner
168889,Homeowner
179391,Homeowner
323449,Homeowner
166524,Renters
163122,Homeowner
161685,Homeowner
174072,Renters
156430,Homeowner
164214,Homeowner
144169,Homeowner
330991,Homeowner
356325,Renters
170365,Homeowner
350859,Renters
356327,Renters
356329,Renters
330831,Homeowner
140888,Homeowner
142959,Homeowner
171924,Homeowner
146428,Homeowner
151808,Homeowner
168526,Homeowner
142530,Homeowner
141111,Homeowner
167715,Renters
163165,Homeowner
162508,Homeowner
138382,Renters
163333,Homeowner
162422,Homeowner
410453,Homeowner
172634,Homeowner
441456,Homeowner
431477,Homeowner
441453,Homeowner
431478,Homeowner
441455,Homeowner
431481,Homeowner
431564,Homeowner
157373,Renters
431476,Homeowner
441459,Homeowner
441462,Homeowner
399876,Homeowner
433795,Renters
431475,Homeowner
441454,Homeowner
441458,Homeowner
442465,Renters
431482,Homeowner
152416,Homeowner
431479,Renters
442466,Renters
451240,Renters
431480,Homeowner
431504,Homeowner
361850,Homeowner
278328,Homeowner
167994,Homeowner
159013,Renters
432751,Homeowner
440121,Homeowner
432753,Homeowner
138780,Homeowner
432745,Homeowner
440123,Homeowner
280493,Homeowner
145072,Renters
143142,Homeowner
162223,Renters
167813,Homeowner
373217,Homeowner
432735,Homeowner
391197,Renters
163846,Homeowner
143115,Homeowner
403770,Renters
432748,Homeowner
140501,Homeowner
432742,Homeowner
431525,Homeowner
153871,Homeowner
330061,Homeowner
452386,Renters
392432,Homeowner
443920,Homeowner
153970,Renters
432733,Homeowner
432747,Homeowner
432741,Homeowner
432756,Homeowner
431540,Homeowner
431548,Homeowner
432750,Homeowner
443927,Homeowner
432749,Homeowner
168012,Homeowner
394096,Homeowner
432738,Homeowner
331732,Homeowner
443922,Homeowner
443926,Homeowner
432754,Homeowner
140509,Homeowner
432740,Homeowner
436200,Homeowner
433787,Homeowner
381511,Homeowner
431518,Homeowner
433788,Homeowner
440122,Homeowner
431507,Homeowner
443923,Homeowner
443924,Homeowner
171803,Homeowner
373215,Homeowner
436796,Homeowner
443921,Homeowner
130635,Homeowner
159194,Homeowner
431522,Homeowner
432758,Homeowner
162557,Homeowner
145211,Homeowner
140095,Homeowner
445808,Homeowner
403763,Renters
432755,Homeowner
171931,Homeowner
432743,Homeowner
171541,Homeowner
432744,Homeowner
432752,Homeowner
158156,Homeowner
143784,Homeowner
432737,Homeowner
140492,Homeowner
140477,Homeowner
160515,Homeowner
436196,Homeowner
448954,Renters
162732,Homeowner
165824,Renters
432757,Homeowner
432736,Homeowner
432746,Homeowner
139973,Homeowner
432734,Homeowner
432739,Homeowner
143010,Homeowner
452387,Renters
172017,Renters
158549,Homeowner
430660,Homeowner
430665,Homeowner
451238,Homeowner
430661,Homeowner
430663,Homeowner
430662,Homeowner
158154,Homeowner
137175,Renters
430671,Homeowner
142399,Homeowner
400072,Renters
430664,Homeowner
430658,Homeowner
430667,Homeowner
430668,Homeowner
159005,Homeowner
163493,Homeowner
430669,Homeowner
430672,Homeowner
400126,Homeowner
433207,Homeowner
156838,Homeowner
430666,Homeowner
159555,Homeowner
159564,Homeowner
161891,Homeowner
430659,Homeowner
157001,Homeowner
144849,Homeowner
162069,Homeowner
174759,Homeowner
430670,Homeowner
158849,Homeowner
403767,Renters
403765,Renters
403764,Renters
164038,Renters
356227,Homeowner
146912,Homeowner
312062,Homeowner
157445,Homeowner
362197,Homeowner
416974,Homeowner
456387,Homeowner
169264,Homeowner
144151,Homeowner
169049,Homeowner
446746,Homeowner
140826,Homeowner
164826,Homeowner
152422,Homeowner
154778,Homeowner
139881,Homeowner
155016,Homeowner
152751,Homeowner
143540,Homeowner
143877,Homeowner
156084,Homeowner
455600,Homeowner
439894,Homeowner
154634,Homeowner
152580,Homeowner
148888,Homeowner
138116,Homeowner
152274,Homeowner
140985,Homeowner
146784,Homeowner
140538,Homeowner
144842,Homeowner
154228,Homeowner
147126,Homeowner
145300,Homeowner
154355,Homeowner
153437,Renters
157893,Homeowner
157842,Homeowner
140503,Homeowner
148216,Homeowner
140791,Homeowner
140325,Homeowner
436202,Homeowner
173965,Homeowner
184284,Homeowner
441669,Homeowner
339448,Homeowner
455518,Homeowner
174522,Homeowner
392453,Homeowner
163901,Homeowner
330987,Homeowner
362260,Homeowner
331004,Homeowner
169332,Homeowner
168543,Homeowner
168867,Homeowner
153444,Renters
397836,Renters
148488,Renters
415640,Homeowner
415639,Homeowner
131822,Homeowner
444024,Renters
415644,Homeowner
382527,Renters
382530,Renters
382531,Renters
382532,Renters
382533,Renters
382528,Renters
436795,Homeowner
174525,Homeowner
382529,Renters
170380,Homeowner
400099,Homeowner
167710,Homeowner
415643,Homeowner
415641,Homeowner
167586,Homeowner
415642,Homeowner
433020,Renters
445671,Renters
446773,Homeowner
431495,Homeowner
356033,Renters
374357,Homeowner
324365,Homeowner
436201,Homeowner
451243,Renters
436199,Homeowner
436203,Homeowner
436198,Homeowner
452385,Renters
450380,Homeowner
392517,Homeowner
446774,Homeowner
361538,Renters
413740,Homeowner
444199,Renters
362839,Homeowner
456882,Renters
359860,Renters
398636,Renters
161409,Homeowner
150350,Homeowner
174398,Homeowner
136120,Homeowner
457241,Homeowner
451400,Homeowner
181241,Homeowner
181353,Homeowner
181056,Homeowner
160596,Homeowner
150244,Homeowner
171437,Homeowner
171359,Homeowner
361491,Homeowner
361492,Homeowner
414095,Homeowner
169272,Homeowner
170563,Homeowner
170590,Homeowner
170415,Homeowner
361517,Renters
361518,Renters
361519,Renters
168011,Homeowner
139142,Homeowner
170184,Homeowner
356123,Homeowner
360359,Homeowner
360360,Homeowner
360361,Homeowner
173032,Homeowner
360364,Renters
178264,Homeowner
362828,Homeowner
362829,Homeowner
362830,Homeowner
362831,Homeowner
179494,Homeowner
179495,Homeowner
179496,Homeowner
179497,Homeowner
179498,Homeowner
375542,Homeowner
375543,Homeowner
375545,Homeowner
400372,Homeowner
375544,Homeowner
400205,Homeowner
400371,Homeowner
416989,Homeowner
177750,Homeowner
177676,Homeowner
178061,Homeowner
178062,Homeowner
174236,Homeowner
362901,Homeowner
362902,Homeowner
362903,Homeowner
362904,Homeowner
362905,Homeowner
362906,Homeowner
420496,Homeowner
400210,Homeowner
345002,Homeowner
345003,Homeowner
400209,Homeowner
174029,Homeowner
160860,Homeowner
169655,Homeowner
171102,Homeowner
171222,Homeowner
171301,Homeowner
171369,Homeowner
171462,Homeowner
444017,Homeowner
273295,Homeowner
273296,Homeowner
331195,Homeowner
358999,Homeowner
171557,Homeowner
273292,Homeowner
273293,Homeowner
358994,Homeowner
358995,Homeowner
358990,Homeowner
358991,Homeowner
358992,Renters
358993,Homeowner
273289,Renters
273290,Renters
170471,Homeowner
171752,Homeowner
273287,Homeowner
330052,Homeowner
330053,Homeowner
330054,Homeowner
171830,Homeowner
170694,Homeowner
171895,Renters
400102,Renters
171956,Homeowner
325837,Homeowner
358989,Homeowner
172050,Homeowner
173154,Homeowner
344918,Homeowner
344919,Homeowner
360378,Homeowner
173298,Homeowner
375227,Homeowner
375223,Homeowner
375224,Homeowner
375226,Homeowner
375225,Homeowner
180968,Homeowner
178556,Homeowner
177409,Homeowner
163688,Homeowner
163721,Homeowner
163592,Homeowner
163531,Homeowner
163815,Homeowner
163885,Homeowner
163459,Homeowner
163404,Homeowner
163965,Homeowner
164015,Homeowner
163085,Homeowner
163314,Homeowner
163027,Homeowner
163266,Homeowner
164094,Homeowner
162917,Homeowner
162902,Homeowner
163192,Homeowner
164182,Homeowner
163533,Homeowner
163018,Homeowner
164264,Homeowner
163139,Homeowner
162785,Homeowner
163691,Homeowner
163747,Homeowner
449466,Homeowner
363196,Homeowner
363197,Homeowner
363198,Homeowner
363199,Homeowner
363203,Homeowner
363204,Homeowner
375583,Homeowner
355192,Homeowner
355194,Homeowner
167516,Homeowner
167639,Homeowner
167640,Homeowner
168246,Homeowner
273904,Homeowner
273909,Homeowner
331145,Homeowner
331146,Homeowner
325252,Homeowner
331242,Homeowner
166756,Homeowner
322717,Homeowner
322718,Homeowner
332376,Renters
332377,Homeowner
322719,Homeowner
361018,Homeowner
166647,Homeowner
141622,Homeowner
166858,Homeowner
278824,Homeowner
278829,Homeowner
361017,Homeowner
322720,Homeowner
322721,Homeowner
361019,Homeowner
166950,Homeowner
166520,Homeowner
166448,Homeowner
342535,Homeowner
342534,Homeowner
444164,Homeowner
166370,Homeowner
166483,Homeowner
165842,Homeowner
165748,Homeowner
166607,Homeowner
165676,Homeowner
420451,Homeowner
162133,Homeowner
322732,Renters
161922,Homeowner
322733,Homeowner
322734,Homeowner
361500,Homeowner
361501,Homeowner
170225,Homeowner
361502,Homeowner
330042,Homeowner
361505,Homeowner
361514,Homeowner
170121,Homeowner
168352,Homeowner
305684,Homeowner
305685,Homeowner
326005,Homeowner
399868,Homeowner
361553,Homeowner
361554,Homeowner
167883,Homeowner
326309,Homeowner
361558,Homeowner
361559,Homeowner
361561,Homeowner
305709,Homeowner
305710,Homeowner
305711,Homeowner
357344,Homeowner
357345,Homeowner
357346,Homeowner
357347,Homeowner
166932,Homeowner
299517,Homeowner
332883,Homeowner
357348,Homeowner
357349,Homeowner
299498,Homeowner
299500,Homeowner
357343,Homeowner
167233,Homeowner
166844,Renters
278621,Homeowner
278622,Homeowner
278623,Homeowner
167353,Homeowner
166759,Homeowner
167420,Homeowner
353641,Homeowner
353642,Homeowner
357342,Homeowner
431483,Homeowner
421343,Homeowner
421344,Homeowner
421345,Homeowner
421346,Homeowner
421347,Homeowner
421348,Homeowner
421349,Homeowner
421350,Homeowner
421351,Homeowner
421352,Homeowner
421353,Homeowner
421354,Homeowner
421355,Homeowner
421356,Homeowner
421357,Homeowner
163648,Homeowner
173308,Renters
173399,Homeowner
173400,Homeowner
360363,Homeowner
325987,Homeowner
362826,Homeowner
179547,Homeowner
179134,Homeowner
303824,Homeowner
303834,Homeowner
303835,Homeowner
362835,Homeowner
362836,Homeowner
178083,Homeowner
418036,Homeowner
418037,Homeowner
418040,Homeowner
176789,Homeowner
272755,Homeowner
272756,Homeowner
272761,Homeowner
362840,Homeowner
362841,Homeowner
362842,Homeowner
362843,Homeowner
362844,Homeowner
362845,Homeowner
325993,Renters
362870,Renters
362871,Renters
332829,Renters
177347,Homeowner
272743,Homeowner
332830,Homeowner
172846,Homeowner
175879,Homeowner
331568,Homeowner
331569,Homeowner
142249,Homeowner
331570,Homeowner
362891,Homeowner
362892,Homeowner
175480,Renters
175481,Homeowner
175482,Homeowner
175483,Homeowner
175484,Homeowner
175485,Homeowner
175215,Homeowner
331571,Homeowner
331572,Homeowner
362894,Homeowner
173359,Homeowner
325995,Homeowner
362914,Homeowner
272744,Homeowner
362915,Homeowner
362916,Homeowner
362917,Homeowner
362918,Homeowner
362912,Homeowner
362908,Homeowner
362909,Homeowner
362910,Homeowner
362911,Homeowner
144349,Homeowner
170733,Homeowner
170844,Homeowner
441304,Homeowner
178191,Homeowner
273850,Homeowner
324121,Homeowner
324980,Homeowner
324113,Homeowner
324114,Homeowner
447276,Homeowner
353025,Homeowner
403483,Homeowner
403484,Homeowner
403485,Homeowner
169897,Homeowner
169625,Renters
400063,Homeowner
400064,Homeowner
456049,Homeowner
331134,Homeowner
356157,Homeowner
356158,Homeowner
325478,Homeowner
169503,Renters
400059,Homeowner
400060,Homeowner
400061,Homeowner
170246,Homeowner
170106,Homeowner
169302,Renters
399878,Homeowner
399879,Homeowner
399880,Homeowner
169959,Homeowner
170384,Homeowner
170372,Homeowner
170476,Homeowner
170592,Homeowner
442296,Homeowner
170680,Homeowner
331135,Homeowner
356162,Homeowner
356163,Homeowner
399877,Homeowner
170778,Homeowner
168884,Renters
331136,Homeowner
356165,Homeowner
170893,Homeowner
351120,Homeowner
460567,Homeowner
169030,Homeowner
278605,Homeowner
356160,Homeowner
356161,Homeowner
416967,Homeowner
278591,Homeowner
168642,Homeowner
444181,Homeowner
171131,Homeowner
356171,Homeowner
171113,Homeowner
331133,Homeowner
356156,Homeowner
416968,Homeowner
451398,Homeowner
168829,Homeowner
168432,Homeowner
331137,Homeowner
356172,Homeowner
356173,Homeowner
278595,Homeowner
329845,Homeowner
168148,Homeowner
167807,Homeowner
361619,Homeowner
157307,Homeowner
157848,Homeowner
330882,Homeowner
400398,Homeowner
447137,Homeowner
451403,Homeowner
158278,Homeowner
362852,Homeowner
362853,Homeowner
362854,Homeowner
362855,Homeowner
178224,Homeowner
332828,Homeowner
362860,Homeowner
362861,Homeowner
178175,Homeowner
178491,Renters
178493,Homeowner
272727,Homeowner
362847,Homeowner
362848,Homeowner
153069,Homeowner
169733,Homeowner
162612,Homeowner
170633,Homeowner
170329,Homeowner
170300,Homeowner
170378,Homeowner
166388,Homeowner
165236,Homeowner
165159,Homeowner
162738,Homeowner
162821,Homeowner
162548,Homeowner
162489,Homeowner
162417,Homeowner
162446,Homeowner
162688,Homeowner
162619,Homeowner
162376,Renters
162343,Homeowner
162262,Homeowner
165562,Homeowner
166394,Homeowner
167708,Homeowner
329616,Homeowner
329617,Homeowner
443452,Homeowner
438929,Homeowner
167982,Renters
162109,Homeowner
162019,Homeowner
162159,Homeowner
161956,Homeowner
162221,Homeowner
162284,Homeowner
328255,Renters
447147,Renters
162341,Homeowner
355176,Homeowner
355177,Homeowner
162389,Homeowner
399847,Renters
162469,Renters
162725,Homeowner
392105,Homeowner
163269,Homeowner
163327,Homeowner
462144,Homeowner
462145,Homeowner
168073,Homeowner
168076,Homeowner
168077,Homeowner
168078,Homeowner
278600,Homeowner
156289,Homeowner
156290,Homeowner
156291,Homeowner
156292,Homeowner
363201,Homeowner
177937,Homeowner
447274,Homeowner
324130,Homeowner
324131,Homeowner
447275,Homeowner
173721,Homeowner
173512,Homeowner
173810,Homeowner
173438,Homeowner
173900,Homeowner
173980,Homeowner
158165,Homeowner
160458,Homeowner
144960,Homeowner
399860,Homeowner
174805,Homeowner
174956,Homeowner
354917,Renters
354918,Homeowner
178377,Homeowner
178867,Homeowner
272718,Homeowner
272720,Homeowner
272721,Homeowner
176375,Homeowner
272769,Homeowner
133919,Homeowner
333560,Homeowner
345007,Homeowner
362846,Homeowner
176221,Homeowner
362849,Homeowner
362850,Homeowner
362851,Homeowner
150548,Homeowner
169859,Homeowner
169861,Homeowner
169864,Homeowner
165755,Homeowner
171695,Homeowner
171618,Homeowner
331943,Homeowner
361486,Homeowner
361487,Homeowner
171558,Homeowner
171852,Homeowner
172505,Homeowner
331944,Homeowner
361547,Homeowner
361548,Homeowner
361549,Homeowner
361550,Homeowner
361551,Homeowner
361552,Homeowner
333649,Homeowner
159945,Homeowner
159466,Renters
159468,Homeowner
159470,Homeowner
361120,Homeowner
159496,Homeowner
159282,Homeowner
176098,Homeowner
356844,Homeowner
356845,Homeowner
356846,Homeowner
356847,Homeowner
175960,Homeowner
400112,Homeowner
400113,Homeowner
176440,Renters
356833,Homeowner
356834,Homeowner
356835,Homeowner
356836,Homeowner
176622,Homeowner
175478,Homeowner
175350,Homeowner
176793,Homeowner
175086,Homeowner
176943,Homeowner
177094,Homeowner
177435,Renters
177067,Homeowner
176933,Renters
331654,Homeowner
331655,Homeowner
356817,Homeowner
174620,Homeowner
356856,Homeowner
176802,Renters
331656,Homeowner
356818,Homeowner
356819,Homeowner
356820,Homeowner
356821,Homeowner
176647,Homeowner
356822,Homeowner
356824,Homeowner
176654,Homeowner
396234,Homeowner
356827,Homeowner
356828,Homeowner
356829,Homeowner
356830,Homeowner
356831,Homeowner
356832,Homeowner
417151,Homeowner
177571,Homeowner
273660,Homeowner
356815,Homeowner
356816,Homeowner
176165,Homeowner
356837,Homeowner
356838,Homeowner
356839,Homeowner
356840,Homeowner
356841,Homeowner
356842,Homeowner
356843,Homeowner
273691,Homeowner
273692,Homeowner
333573,Homeowner
356848,Homeowner
356849,Homeowner
178682,Homeowner
166678,Homeowner
331149,Homeowner
361874,Homeowner
361875,Homeowner
166866,Homeowner
331126,Homeowner
331125,Homeowner
356292,Homeowner
356293,Homeowner
361951,Homeowner
361679,Homeowner
161456,Homeowner
141229,Homeowner
158064,Homeowner
158344,Homeowner
158345,Homeowner
158346,Homeowner
158347,Homeowner
160695,Homeowner
160926,Renters
161452,Homeowner
161453,Homeowner
169860,Renters
169863,Homeowner
169862,Homeowner
169865,Renters
169866,Homeowner
171513,Renters
173524,Homeowner
273886,Homeowner
280246,Homeowner
297891,Renters
297895,Homeowner
299452,Renters
310502,Homeowner
312039,Homeowner
325347,Homeowner
330890,Homeowner
333581,Homeowner
344970,Homeowner
362261,Homeowner
373218,Homeowner
373219,Homeowner
374339,Homeowner
374342,Homeowner
374344,Homeowner
374346,Homeowner
374351,Homeowner
374355,Homeowner
374360,Homeowner
374362,Homeowner
375577,Homeowner
375578,Homeowner
389313,Homeowner
391043,Homeowner
391044,Homeowner
410454,Homeowner
410455,Homeowner
410456,Homeowner
411509,Homeowner
411510,Homeowner
414367,Homeowner
414374,Homeowner
415551,Homeowner
418260,Renters
419379,Renters
419380,Homeowner
419381,Homeowner
449012,Homeowner
451402,Homeowner
456213,Renters
459544,Homeowner
460934,Homeowner
361560,Renters
280184,Homeowner
446551,Homeowner
355147,Homeowner
299450,Homeowner
459237,Homeowner
400367,Renters
400118,Homeowner
400479,Renters
299256,Homeowner
416088,Homeowner
330930,Homeowner
359567,Homeowner
279527,Homeowner
458246,Homeowner
363205,Homeowner
324338,Homeowner
358497,Homeowner
362245,Homeowner
362370,Homeowner
358130,Homeowner
359575,Homeowner
359599,Homeowner
359878,Renters
281218,Homeowner
165383,Homeowner
324650,Homeowner
330961,Homeowner
332442,Homeowner
344941,Homeowner
344811,Homeowner
356741,Homeowner
358039,Homeowner
359313,Homeowner
359309,Homeowner
375562,Homeowner
308321,Renters
418286,Homeowner
355109,Homeowner
324705,Homeowner
331857,Homeowner
332114,Homeowner
359287,Homeowner
279966,Homeowner
451241,Homeowner
324358,Homeowner
324354,Homeowner
129342,Homeowner
129584,Homeowner
129648,Homeowner
129772,Homeowner
129830,Homeowner
129865,Homeowner
129942,Homeowner
129943,Homeowner
129987,Homeowner
130008,Homeowner
130138,Homeowner
130179,Homeowner
130234,Homeowner
130287,Homeowner
130296,Homeowner
130334,Homeowner
130373,Homeowner
130434,Homeowner
130666,Homeowner
130671,Homeowner
130775,Homeowner
130852,Homeowner
130886,Homeowner
130949,Homeowner
131130,Homeowner
131178,Homeowner
131197,Homeowner
131207,Homeowner
131219,Homeowner
131298,Homeowner
131300,Homeowner
131307,Homeowner
131329,Homeowner
131399,Homeowner
131570,Homeowner
131804,Homeowner
131869,Homeowner
132046,Homeowner
132072,Homeowner
132104,Homeowner
132112,Homeowner
132146,Homeowner
132288,Homeowner
132369,Homeowner
132485,Homeowner
132617,Homeowner
132686,Homeowner
132750,Homeowner
133003,Homeowner
133171,Homeowner
133196,Homeowner
133316,Homeowner
133511,Homeowner
133585,Homeowner
133631,Homeowner
133668,Homeowner
133733,Homeowner
133749,Homeowner
133827,Homeowner
133948,Homeowner
134022,Homeowner
134037,Homeowner
134115,Homeowner
134116,Homeowner
134174,Homeowner
134254,Homeowner
134342,Homeowner
134389,Homeowner
134422,Homeowner
134425,Homeowner
134566,Homeowner
134718,Homeowner
134730,Homeowner
134744,Homeowner
134758,Homeowner
134805,Homeowner
134841,Homeowner
134869,Homeowner
134870,Homeowner
134904,Homeowner
134990,Homeowner
135119,Homeowner
135121,Homeowner
135147,Homeowner
